Date,Population,T avg C,D.P avg C,humidity,Average wind speed(Kmh),Ppt avg (in),water consumption(m3)
10/29/year 5,3385,22.22222222,11.66666667,51,48.2077797,0,1449.887738
10/30/year 5,3385,22.22222222,12.77777778,54.5,48.2882467,0,1449.054948
10/31/year 5,4370,21.66666667,11.66666667,52,48.441134,0,1434.897515
11/1/year 5,4370,21.11111111,12.22222222,52.5,48.3204335,0,1439.061466
11/2/year 5,4370,21.11111111,12.22222222,54.5,48.3687137,0,1429.067983
11/3/year 5,4370,21.11111111,12.77777778,59,48.3767604,0,1444.058207
11/4/year 5,4370,20.55555556,13.88888889,71.5,48.2399665,0,1623.1081
11/5/year 5,3385,20,10,52.5,48.0870792,0,1605.619506
11/6/year 5,3385,20,8.888888889,52.5,48.1434061,0,1616.218654
11/7/year 5,4370,18.88888889,6.111111111,43.5,48.2560599,0,1579.727301
11/8/year 5,4370,18.88888889,6.111111111,44,48.199733,0,1613.947408
11/9/year 5,4370,20,7.777777778,56.5,48.2480132,0,1349.120124
11/10/year 5,4370,20,7.222222222,46,48.199733,0,1364.943138
11/11/year 5,4370,18.88888889,7.222222222,47,48.2560599,0,1378.267781
11/12/year 5,3385,16.66666667,7.222222222,51,48.3848071,0,1387.201349
11/13/year 5,3385,17.22222222,7.222222222,50.5,48.4572274,0,1371.605459
11/14/year 5,4370,16.66666667,7.777777778,57,48.360667,0,1324.969208
11/15/year 5,4370,16.66666667,6.666666667,50,48.360667,0,1355.782446
11/16/year 5,4370,16.66666667,6.111111111,49,48.441134,0,1395.680667
11/17/year 5,4370,16.66666667,6.666666667,51.5,48.3928538,0,1374.10383
11/18/year 5,4370,16.66666667,7.222222222,55.5,48.2802,0,1193.388357
11/19/year 5,3385,16.11111111,6.666666667,57,48.1675462,0,1166.511946
11/20/year 5,3385,15,8.333333333,55,48.2641066,0,1184.227664
11/21/year 5,4370,16.66666667,8.333333333,61,48.2480132,0,1192.555566
11/22/year 5,4370,18.88888889,7.777777778,59,48.2721533,0,1201.716259
11/23/year 5,4370,18.33333333,8.888888889,57.5,48.2238731,0,1208.37858
11/24/year 5,4370,16.66666667,8.333333333,52,48.3928538,0,1389.094054
11/25/year 5,4370,17.22222222,7.777777778,57,48.3445736,0,1372.43825
11/26/year 5,3385,17.77777778,7.222222222,48,48.2962934,0,1375.76941
11/27/year 5,3385,16.66666667,6.111111111,51.5,48.2882467,0,1375.76941
11/28/year 5,4370,16.11111111,4.444444444,46,48.1916863,0,1354.116865
11/29/year 5,4370,16.66666667,6.111111111,48,48.2882467,0,1359.946397
11/30/year 5,4370,16.66666667,7.222222222,49,48.3928538,0,1350.785704
12/1/year 5,4370,16.66666667,6.666666667,51.5,48.441134,0,1352.451285
12/2/year 5,4370,16.11111111,5.555555556,49,48.4250406,0,1345.713255
12/3/year 5,3385,16.11111111,5,49,48.4733208,0,1364.943138
12/4/year 5,3385,16.11111111,5.555555556,49.5,48.5135543,0,1378.267781
12/5/year 5,4370,15.55555556,5.555555556,48,48.3848071,0,1367.441508
12/6/year 5,4370,16.11111111,5.555555556,52,48.4250406,0,1374.10383
12/7/year 5,4370,15.55555556,7.222222222,59.5,48.360667,0,1298.849879
12/8/year 5,4370,15.55555556,7.222222222,60,48.3445736,0,1444.058207
12/9/year 5,4370,15,7.222222222,58.5,48.2158264,0,1436.563095
12/10/year 5,3385,15.55555556,7.222222222,57,48.1353594,0,1432.399144
12/11/year 5,3385,16.11111111,9.444444444,64.5,48.2802,0,1430.733564
12/12/year 5,4370,16.11111111,8.888888889,67,48.2802,0,1422.405662
12/13/year 5,4370,14.44444444,6.111111111,56.5,48.3767604,0,1423.238452
12/14/year 5,4370,14.44444444,4.444444444,49.5,48.3767604,0,1259.178782
12/15/year 5,4370,14.44444444,5.555555556,51,48.3445736,0,1265.841104
12/16/year 5,4370,12.22222222,3.888888889,53,48.4733208,0,1283.329698
12/17/year 5,3385,13.33333333,3.888888889,53,48.4089472,0,1293.323181
12/18/year 5,3385,13.33333333,3.888888889,58,48.4330873,0,1274.169006
12/19/year 5,4370,13.88888889,3.888888889,49.5,48.4250406,0,1265.008314
12/20/year 5,4370,14.44444444,2.222222222,45.5,48.4330873,0,1262.509943
12/21/year 5,4370,14.44444444,1.666666667,45,48.3445736,0,1260.011573
12/22/year 5,4370,14.44444444,2.777777778,50.5,48.360667,0,1657.252498
12/23/year 5,4370,14.44444444,3.888888889,51,48.2480132,0,1651.422967
12/24/year 5,3385,13.33333333,2.222222222,48,48.1434061,0,1659.750869
12/25/year 5,3385,12.22222222,3.333333333,59,48.3445736,0,1404.917067
12/26/year 5,4370,12.22222222,0.555555556,46,48.3767604,0,1400.904533
12/27/year 5,4370,13.33333333,1.666666667,45,48.360667,0,1288.175023
12/28/year 5,4370,14.44444444,2.777777778,42.5,48.3204335,0,1434.064724
12/29/year 5,4370,14.44444444,6.111111111,49.5,48.3526203,0,1434.897515
12/30/year 5,4370,12.77777778,5,58,48.4250406,0,1542.32745
12/31/year 5,3385,15,6.666666667,55.5,48.3687137,0,1563.979996
1/1/year 6,3476,14.44444444,6.111111111,57,48.4330873,0,1580.6358
1/2/year 6,4461,13.88888889,6.666666667,58,48.521601,0,1583.96696
1/3/year 6,4461,13.88888889,7.222222222,58,48.4330873,0,1558.150464
1/4/year 6,4461,12.22222222,8.333333333,74,48.4330873,0.59,1573.973478
1/5/year 6,4461,13.33333333,8.888888889,73,48.3445736,0,1565.645576
1/6/year 6,4461,11.11111111,8.333333333,86.5,48.1434061,0.28,1571.475107
1/7/year 6,3476,11.11111111,6.111111111,68,48.1675462,0,1696.393637
1/8/year 6,3476,10,6.111111111,71.5,48.3848071,0,1715.472104
1/9/year 6,4461,10,2.222222222,60.5,48.4089472,0,1679.737833
1/10/year 6,4461,8.333333333,0,59,48.3284802,0,1672.242722
1/11/year 6,4461,8.333333333,0.555555556,58,48.3526203,0,1698.892008
1/12/year 6,4461,8.888888889,1.111111111,55,48.360667,0,1693.895267
1/13/year 6,4461,8.888888889,0.555555556,55,48.441134,0,1683.068994
1/14/year 6,3476,6.666666667,3.333333333,67,48.5376944,0,1703.055959
1/15/year 6,3476,11.11111111,5.555555556,68,48.5457411,0,1658.918078
1/16/year 6,4461,7.777777778,6.111111111,80.5,48.4733208,0,1674.513968
1/17/year 6,4461,7.777777778,5,75,48.4009005,0.08,1678.905043
1/18/year 6,4461,6.666666667,7.222222222,87.5,48.6423015,0.2,1695.636555
1/19/year 6,4461,9.444444444,6.111111111,74.5,48.3123868,0,1703.055959
1/20/year 6,4461,10.55555556,3.888888889,62.5,48.6744883,0,1685.567365
1/21/year 6,3476,11.11111111,5,63,48.5376944,0,1636.432743
1/22/year 6,3476,13.88888889,5.555555556,49.5,48.4330873,0,1672.242722
1/23/year 6,4461,12.22222222,7.777777778,69.5,48.5537878,0,1699.724798
1/24/year 6,4461,11.11111111,9.444444444,83,48.5779279,0.24,1655.586918
1/25/year 6,4461,11.11111111,10.55555556,95,48.5055076,0.67,1683.901784
1/26/year 6,4461,11.11111111,10.55555556,95.5,48.4169939,1.26,1663.91482
1/27/year 6,4461,13.88888889,9.444444444,72.5,48.4894142,0,1686.400155
1/28/year 6,3476,13.33333333,8.888888889,70.5,48.5376944,0,1682.236204
1/29/year 6,3476,13.33333333,8.333333333,64.5,48.3848071,0,1707.371326
1/30/year 6,4461,12.22222222,9.444444444,79,48.3204335,0,1717.970474
1/31/year 6,4461,14.44444444,10,70,48.3848071,0,1685.567365
2/1/year 6,4461,14.44444444,7.777777778,62,48.360667,0,1693.895267
2/2/year 6,4461,13.33333333,8.333333333,68,48.5376944,0,1676.406673
2/3/year 6,4461,13.33333333,8.888888889,72,48.4330873,0,1684.734575
2/4/year 6,3476,12.22222222,9.444444444,77,48.119266,0.04,1701.390379
2/5/year 6,3476,14.44444444,9.444444444,68,48.1031726,0,1705.55433
2/6/year 6,4461,13.33333333,7.777777778,67.5,48.3848071,0,1672.015597
2/7/year 6,4461,12.22222222,7.222222222,63.5,48.3928538,0,1690.564106
2/8/year 6,4461,13.33333333,7.777777778,58,48.2802,0,1678.677919
2/9/year 6,4461,13.33333333,5,56.5,48.3687137,0,1675.573882
2/10/year 6,4461,13.88888889,4.444444444,53,48.3043401,0,1670.577141
2/11/year 6,3476,15.55555556,5.555555556,51.5,48.360667,0,1693.895267
2/12/year 6,3476,15.55555556,6.111111111,57.5,48.5618345,0,1683.068994
2/13/year 6,4461,15.55555556,6.111111111,51,48.5940213,0,1703.055959
2/14/year 6,4461,14.44444444,5.555555556,55,48.4652741,0,1658.918078
2/15/year 6,4461,13.88888889,6.666666667,58,48.5940213,0,1669.517226
2/16/year 6,4461,17.77777778,8.333333333,52,48.521601,0,1624.546556
2/17/year 6,4461,18.88888889,10,54.5,48.4330873,0,1662.022115
2/18/year 6,3476,18.88888889,12.22222222,60,48.4330873,0,1694.728057
2/19/year 6,3476,17.77777778,12.77777778,65.5,48.2399665,0,1668.078771
2/20/year 6,4461,16.66666667,8.333333333,57,47.9502853,0,1699.724798
2/21/year 6,4461,15.55555556,7.222222222,54,47.9663787,0,1718.878973
2/22/year 6,4461,15.55555556,5.555555556,51,48.2238731,0,1741.364308
2/23/year 6,4461,15,4.444444444,49,48.360667,0,1714.715022
2/24/year 6,4461,15.55555556,3.888888889,43,48.3687137,0,1667.24598
2/25/year 6,3476,16.66666667,5.555555556,54,48.2641066,0,1663.082029
2/26/year 6,3476,16.11111111,7.222222222,54,48.1675462,0,1702.223169
2/27/year 6,4461,17.77777778,5,43.5,48.2721533,0,1712.216651
2/28/year 6,4461,18.88888889,7.777777778,49,48.3687137,3.9,1669.744351
3/1/year 6,4461,18.88888889,9.444444444,59.5,48.2319198,0,1717.970474
3/2/year 6,4461,17.77777778,7.222222222,46,48.2319198,0,1719.711763
3/3/year 6,4461,16.11111111,4.444444444,46,48.1514528,0,1701.390379
3/4/year 6,3476,16.66666667,3.888888889,40,48.119266,0.04,1664.74761
3/5/year 6,3476,16.66666667,1.666666667,43,48.1273127,0,1684.734575
3/6/year 6,4461,17.77777778,3.333333333,38.5,48.0790325,0,1716.380602
3/7/year 6,4461,15,6.111111111,49.5,48.1273127,0.04,1702.223169
3/8/year 6,4461,14.44444444,8.333333333,67,48.038799,0.04,1741.364308
3/9/year 6,4461,13.33333333,7.777777778,66,48.0307523,0.08,1496.523989
3/10/year 6,4461,12.77777778,6.111111111,64.5,47.8134914,0,1498.18957
3/11/year 6,3476,12.77777778,5.555555556,51.5,48.1031726,0,1479.868185
3/12/year 6,3476,12.22222222,3.888888889,57.5,48.3123868,0,1230.031125
3/13/year 6,4461,13.33333333,3.888888889,52.5,48.2641066,0,1440.829252
3/14/year 6,4461,16.11111111,4.444444444,47,48.3767604,0,1411.579389
3/15/year 6,4461,16.66666667,6.111111111,48.5,48.5698812,0,1396.589165
3/16/year 6,4461,16.66666667,6.666666667,49.5,48.199733,0,1416.57613
3/17/year 6,4461,18.33333333,7.222222222,45.5,48.5859746,0,1414.91055
3/18/year 6,3476,18.88888889,6.666666667,45.5,48.1031726,0,1416.57613
3/19/year 6,3476,21.11111111,6.111111111,34,48.1836396,0,1445.723787
3/20/year 6,4461,21.11111111,7.222222222,40,48.1755929,0,1432.399144
3/21/year 6,4461,21.11111111,8.333333333,39.5,48.2560599,0,1332.46432
3/22/year 6,4461,20.55555556,10,53.5,48.1836396,0,1334.962691
3/23/year 6,4461,21.66666667,11.11111111,52.5,48.1514528,0,1339.126642
3/24/year 6,4461,22.22222222,10.55555556,47.5,48.1434061,0,1487.363297
3/25/year 6,3476,22.22222222,9.444444444,43.5,48.1273127,0,1484.032136
3/26/year 6,3476,23.33333333,8.333333333,37.5,48.1594995,0,1497.35678
3/27/year 6,4461,26.66666667,11.11111111,38.5,48.1031726,0,1520.90203
3/28/year 6,4461,25.55555556,13.88888889,43,48.1353594,0,1524.006066
3/29/year 6,4461,25.55555556,13.33333333,43,48.038799,0,1514.845374
3/30/year 6,4461,26.11111111,13.33333333,44.5,48.0066122,0,1468.209123
3/31/year 6,4461,27.77777778,13.33333333,36.5,48.0146589,0,1478.126897
4/1/year 6,3476,26.66666667,11.66666667,37,48.0227056,0,1491.602956
4/2/year 6,3476,26.66666667,10.55555556,46,47.8939584,0,1519.009325
4/3/year 6,4461,25.55555556,10,40.5,47.8698183,0,1537.330709
4/4/year 6,4461,19.44444444,13.88888889,59.5,47.958332,0.79,1505.684682
4/5/year 6,4461,22.22222222,15,65.5,47.7410711,0.24,1518.176535
4/6/year 6,4461,18.88888889,12.77777778,66.5,47.7732579,0,1530.668388
4/7/year 6,4461,14.44444444,10.55555556,73.5,48.1273127,0.67,1503.186311
4/8/year 6,3476,17.22222222,6.111111111,49.5,48.2641066,0,1469.874703
4/9/year 6,3476,18.88888889,4.444444444,38.5,48.2319198,0,1713.882232
4/10/year 6,4461,20,3.333333333,41,48.0790325,0,1736.367567
4/11/year 6,4461,23.33333333,5.555555556,37,47.9824721,0,1682.236204
4/12/year 6,4461,25,7.222222222,37,47.9180985,0,1747.19384
4/13/year 6,4461,26.11111111,8.333333333,33,47.8939584,0,1642.262274
4/14/year 6,4461,26.66666667,8.888888889,34,47.8215381,0,1710.551071
4/15/year 6,3476,27.77777778,10.55555556,35,47.797398,0,1708.88549
4/16/year 6,3476,28.88888889,11.66666667,37.5,47.9905188,0,1551.488143
4/17/year 6,4461,29.44444444,13.88888889,37.5,47.797398,0,1512.347003
4/18/year 6,4461,31.11111111,15,39,47.6766975,0,1585.632541
4/19/year 6,4461,31.66666667,16.11111111,38,47.5318569,0,1654.754127
4/20/year 6,4461,33.88888889,15,35,47.6686508,0,1699.724798
4/21/year 6,4461,30,14.44444444,37,47.7008376,0,1682.993286
4/22/year 6,3476,27.77777778,13.88888889,39,47.8376315,0,1685.567365
4/23/year 6,3476,25,14.44444444,55.5,47.8698183,0.75,2017.185074
4/24/year 6,4461,22.22222222,15,61.5,48.0146589,0,1835.469601
4/25/year 6,4461,24.44444444,13.33333333,54,47.8698183,0,1658.085288
4/26/year 6,4461,25.55555556,11.66666667,41.5,47.9020051,0,1834.636811
4/27/year 6,4461,26.11111111,12.22222222,40.5,47.9663787,0,1572.307898
4/28/year 6,4461,27.77777778,12.77777778,38.5,47.8456782,0,1588.963702
4/29/year 6,3476,22.22222222,15.55555556,57,47.958332,0,1594.793233
4/30/year 6,3476,23.88888889,14.44444444,54.5,48.038799,0,1663.082029
5/1/year 6,4461,26.66666667,12.22222222,43.5,47.9985655,0,1740.531518
5/2/year 6,4461,25.55555556,10,35,48.1273127,0,1680.570624
5/3/year 6,4461,24.44444444,11.11111111,40.5,48.0870792,0,1732.203616
5/4/year 6,4461,25,12.77777778,46.5,48.038799,0,1732.203616
5/5/year 6,4461,28.33333333,11.66666667,35.5,47.9020051,0,1808.820314
5/6/year 6,3476,31.11111111,12.22222222,27.5,47.8215381,0,1851.292615
5/7/year 6,3476,31.11111111,15.55555556,34.5,47.9180985,0,1656.419708
5/8/year 6,4461,31.11111111,15.55555556,37.5,47.7491178,0,1713.882232
5/9/year 6,4461,34.44444444,15.55555556,33,47.6847442,0,1670.577141
5/10/year 6,4461,31.11111111,13.88888889,33.5,47.7652112,0,1621.442519
5/11/year 6,4461,30,15.55555556,39,47.9824721,0,1587.298121
5/12/year 6,4461,30.55555556,16.66666667,41.5,47.8456782,0,1633.934372
5/13/year 6,3476,32.22222222,15,38,47.8859117,0,1628.104841
5/14/year 6,3476,31.11111111,15,34.5,47.6927909,0,1658.085288
5/15/year 6,4461,32.77777778,15.55555556,33,47.6445107,0,1578.137429
5/16/year 6,4461,27.77777778,16.11111111,45,47.716931,0,1585.632541
5/17/year 6,4461,28.88888889,16.11111111,46,47.7330244,0,1592.294862
5/18/year 6,4461,31.11111111,16.66666667,40,47.6847442,0,1598.124394
5/19/year 6,4461,31.66666667,15.55555556,34,47.7249777,0,1608.950666
5/20/year 6,3476,30.55555556,13.88888889,34.5,47.6766975,0,1584.345501
5/21/year 6,3476,30,14.44444444,42,47.7008376,0.01,1535.665129
5/22/year 6,4461,28.33333333,15.55555556,48.5,47.8859117,0.04,1560.648835
5/23/year 6,4461,30,15.55555556,42,47.797398,0,1552.320933
5/24/year 6,4461,32.22222222,17.22222222,38.5,47.7008376,0,1639.953174
5/25/year 6,4461,33.33333333,18.33333333,40.5,47.5801371,0,1658.918078
5/26/year 6,4461,34.44444444,14.44444444,28,47.5157635,0,1662.249239
5/27/year 6,3476,33.33333333,13.33333333,26,47.4674833,0,1670.1986
5/28/year 6,3476,32.77777778,17.22222222,44.5,47.4594366,0.04,1659.750869
5/29/year 6,4461,31.11111111,16.66666667,43,47.5399036,0,1635.524245
5/30/year 6,4461,31.11111111,19.44444444,48.5,47.4433432,0.28,1629.656859
5/31/year 6,4461,25.55555556,16.66666667,55,47.6525574,0,1643.095065
6/1/year 6,4461,28.88888889,15,43,47.716931,0,1598.124394
6/2/year 6,4461,31.11111111,15.55555556,38,47.636464,0,1521.507695
6/3/year 6,3476,34.44444444,12.77777778,31.5,47.5157635,0,1537.027876
6/4/year 6,3476,36.66666667,15,24,46.9685879,0.99,1495.085534
6/5/year 6,4461,38.33333333,16.11111111,27,47.4031097,0,1532.333968
6/6/year 6,4461,32.77777778,17.77777778,52,47.5720904,0.24,1485.886987
6/7/year 6,4461,28.88888889,18.88888889,54,47.7732579,0,1517.343744
6/8/year 6,4461,28.88888889,18.33333333,53.5,47.6525574,0.59,1436.563095
6/9/year 6,4461,26.66666667,16.66666667,48.5,47.6686508,0,1767.407929
6/10/year 6,3476,28.88888889,15,46.5,47.7008376,0,1761.351273
6/11/year 6,3476,27.77777778,16.66666667,49.5,47.636464,0,1744.695469
6/12/year 6,4461,31.11111111,17.22222222,50,47.5238102,0.12,1753.023371
6/13/year 6,4461,31.11111111,18.33333333,48.5,47.4835767,0,1729.856662
6/14/year 6,4461,32.22222222,16.66666667,36.5,47.6123239,0,1736.367567
6/15/year 6,4461,32.22222222,17.22222222,40,47.5720904,0,1736.216151
6/16/year 6,4461,20.55555556,18.33333333,40.5,47.5479503,0,1676.406673
6/17/year 6,3476,29.44444444,20.55555556,57.5,47.6042772,0,1828.807279
6/18/year 6,3476,32.22222222,21.11111111,48.5,47.4916234,0,1788.984766
6/19/year 6,4461,25.55555556,20.55555556,69,47.4835767,0.39,1777.174287
6/20/year 6,4461,27.77777778,20.55555556,57.5,47.4674833,0,1721.377343
6/21/year 6,4461,24.44444444,18.33333333,67.5,47.6123239,0.04,1746.361049
6/22/year 6,4461,27.77777778,18.88888889,53.5,47.6123239,0,1748.02663
6/23/year 6,4461,31.11111111,19.44444444,47,47.555997,0,1761.351273
6/24/year 6,3476,32.22222222,20.55555556,46.5,47.4513899,0,1803.823573
6/25/year 6,3476,34.44444444,22.22222222,51,47.4272498,0,1797.161252
6/26/year 6,4461,28.88888889,21.66666667,65.5,47.5881838,0.04,1763.849644
6/27/year 6,4461,27.22222222,22.77777778,74,47.6766975,0.16,1747.19384
6/28/year 6,4461,22.77777778,22.22222222,83.5,47.6606041,1.54,1755.521742
6/29/year 6,4461,26.66666667,21.66666667,64.5,47.7249777,0,1737.654606
6/30/year 6,4461,28.33333333,21.11111111,63,47.4594366,0,1763.849644
7/1/year 6,3476,31.11111111,23.33333333,61,47.3548295,0,1764.076768
7/2/year 6,3476,32.22222222,22.77777778,54.5,47.3387361,0,1797.464084
7/3/year 6,4461,31.11111111,22.77777778,53.5,47.4031097,0,1835.318184
7/4/year 6,4461,31.11111111,22.22222222,56.5,47.3548295,0,1798.826832
7/5/year 6,4461,31.11111111,20.55555556,51.5,47.4192031,0,1794.890006
7/6/year 6,4461,31.11111111,18.88888889,46.5,47.5077168,0,1778.007077
7/7/year 6,4461,30,20,53,47.6606041,0,1828.807279
7/8/year 6,3476,32.77777778,21.66666667,45.5,47.555997,0,1833.80402
7/9/year 6,3476,33.33333333,22.22222222,47.5,47.47553,0,1817.981007
7/10/year 6,4461,31.11111111,23.88888889,63,47.5318569,0,1730.159495
7/11/year 6,4461,27.77777778,23.88888889,79.5,47.5479503,0.43,1645.593435
7/12/year 6,4461,26.66666667,24.44444444,80.5,47.6606041,1.73,1651.498675
7/13/year 6,4461,25.55555556,23.33333333,75.5,47.6686508,2.72,1597.291604
7/14/year 6,4461,28.88888889,22.77777778,59,47.6203706,0,1603.764655
7/15/year 6,3476,31.11111111,23.88888889,65,47.5720904,0,1703.055959
7/16/year 6,3476,31.66666667,25,64.5,47.5399036,0,1695.560847
7/17/year 6,4461,28.88888889,23.88888889,69,47.555997,0,1602.288345
7/18/year 6,4461,27.77777778,24.44444444,76.5,47.6445107,0.08,1733.036406
7/19/year 6,4461,29.44444444,23.33333333,64,47.5399036,0,1729.705245
7/20/year 6,4461,31.66666667,22.77777778,55.5,47.4352965,0,1720.544553
7/21/year 6,4461,27.77777778,22.77777778,76.5,47.5399036,0.55,1724.708504
7/22/year 6,3476,30,23.88888889,70.5,47.5479503,0,1591.916321
7/23/year 6,3476,30,22.77777778,66.5,47.4835767,0.04,1654.754127
7/24/year 6,4461,30,23.33333333,59.5,47.47553,0,1650.665885
7/25/year 6,4461,30,23.88888889,64,47.4513899,0.04,1643.927855
7/26/year 6,4461,27.77777778,23.88888889,73.5,47.5318569,0.08,1635.599953
7/27/year 6,4461,28.88888889,23.88888889,71,47.6284173,0.08,1668.078771
7/28/year 6,4461,30,25,69.5,47.6766975,0,1675.573882
7/29/year 6,3476,30.55555556,25,73.5,47.6927909,3.9,1626.439261
7/30/year 6,3476,30,25,70.5,47.6123239,0,1663.082029
7/31/year 6,4461,26.66666667,25.55555556,86.5,47.6284173,1.34,1664.74761
8/1/year 6,4461,27.22222222,25,81,47.6606041,0.04,1685.718781
8/2/year 6,4461,26.11111111,25,91.5,47.5881838,0.31,1516.510954
8/3/year 6,4461,28.33333333,25.55555556,79,47.4111564,0.28,1510.681423
8/4/year 6,4461,28.88888889,25.55555556,73.5,47.0410082,0,1487.363297
8/5/year 6,3476,31.11111111,25.55555556,66.5,47.5479503,0,1465.710752
8/6/year 6,3476,31.11111111,24.44444444,58,47.6445107,0,1455.71727
8/7/year 6,4461,32.22222222,25,59.5,47.5962305,0,1479.868185
8/8/year 6,4461,31.11111111,25,67,47.6445107,0,1501.520731
8/9/year 6,4461,30,25.55555556,64.5,47.5962305,0,1518.176535
8/10/year 6,4461,27.22222222,22.77777778,71.5,47.4996701,0,1648.924596
8/11/year 6,4461,28.33333333,22.77777778,74,47.4433432,0.28,1647.410432
8/12/year 6,3476,30,22.77777778,61,47.4111564,0,1683.068994
8/13/year 6,3476,28.88888889,23.33333333,76,47.6606041,0.39,1640.596694
8/14/year 6,4461,26.66666667,21.11111111,64,47.8054447,0,1653.088547
8/15/year 6,4461,28.88888889,20.55555556,56,47.716931,0,1644.760645
8/16/year 6,4461,30,21.11111111,57,47.5962305,0,1441.559836
8/17/year 6,4461,31.11111111,22.77777778,58.5,47.5157635,0,1474.038654
8/18/year 6,4461,31.11111111,24.44444444,62,47.5881838,0,1488.196087
8/19/year 6,3476,30,22.22222222,62,47.7813046,0.04,1486.530507
8/20/year 6,3476,28.88888889,22.22222222,70,47.7732579,0,1494.025619
8/21/year 6,4461,31.11111111,23.88888889,64,47.6606041,0,1602.288345
8/22/year 6,4461,28.88888889,21.11111111,61.5,47.7008376,0.16,1655.586918
8/23/year 6,4461,30,22.22222222,57,47.7088843,0,1701.390379
8/24/year 6,4461,25.55555556,22.22222222,70.5,47.6927909,0,1656.419708
8/25/year 6,4461,25.55555556,21.66666667,74.5,47.6927909,0.16,1653.088547
8/26/year 6,3476,27.77777778,21.11111111,62,47.6525574,0,1656.419708
8/27/year 6,3476,29.44444444,21.66666667,57.5,47.5801371,0,1630.603212
8/28/year 6,4461,29.44444444,22.77777778,69,47.7088843,0.63,1708.0527
8/29/year 6,4461,28.88888889,21.11111111,61,47.7652112,0,1672.242722
8/30/year 6,4461,28.88888889,22.77777778,63.5,47.8376315,0,1743.862679
8/31/year 6,4461,30,23.33333333,61.5,47.7813046,0,1463.212381
9/1/year 6,4461,27.22222222,22.77777778,72.5,47.636464,0.31,1552.320933
9/2/year 6,3476,25,21.66666667,74.5,47.6203706,0.2,1711.383861
9/3/year 6,3476,28.88888889,21.66666667,64.5,47.7652112,0,1553.153723
9/4/year 6,4461,27.77777778,22.77777778,69.5,47.8376315,0.16,1628.937631
9/5/year 6,4461,29.44444444,22.77777778,70.5,47.797398,0,1613.114617
9/6/year 6,4461,29.44444444,21.66666667,61,47.8054447,0,1651.422967
9/7/year 6,4461,28.88888889,20.55555556,56,47.877865,0,1677.239463
9/8/year 6,4461,30,21.66666667,60.5,47.9020051,0,1681.403414
9/9/year 6,3476,30,22.77777778,62,47.7893513,0,1608.345001
9/10/year 6,3476,27.77777778,21.66666667,71.5,47.8537249,0.55,1637.265533
9/11/year 6,4461,26.11111111,20,64,47.9502853,0,1607.285086
9/12/year 6,4461,28.33333333,20.55555556,63,47.958332,0,1607.285086
9/13/year 6,4461,27.77777778,20,61,47.9744254,0,1781.338238
9/14/year 6,4461,26.66666667,18.33333333,54,47.9341919,0,1782.171028
9/15/year 6,4461,26.66666667,16.11111111,47,47.9100518,0,1732.88499
9/16/year 6,3476,27.77777778,16.11111111,48.5,47.8698183,0,1732.430741
9/17/year 6,3476,27.22222222,16.11111111,48.5,47.8617716,0,1778.007077
9/18/year 6,4461,27.77777778,16.11111111,47.5,47.7813046,0,1753.023371
9/19/year 6,4461,28.88888889,17.22222222,49.5,47.7652112,0,1700.557588
9/20/year 6,4461,28.88888889,18.88888889,53,47.7249777,0,1723.042924
9/21/year 6,4461,28.88888889,17.77777778,50,47.7249777,0,1557.014841
9/22/year 6,4461,28.88888889,16.66666667,44,47.7652112,0,1747.950922
9/23/year 6,3476,25.55555556,19.44444444,57,47.9020051,0,1737.200357
9/24/year 6,3476,27.77777778,21.66666667,63.5,47.9180985,0,1703.888749
9/25/year 6,4461,28.88888889,20,54.5,47.8376315,0,1797.994042
9/26/year 6,4461,28.33333333,20,56,47.8537249,0,1723.042924
9/27/year 6,4461,28.88888889,18.88888889,53,47.9663787,0,1743.029889
9/28/year 6,4461,27.77777778,17.77777778,51,47.7893513,0,1733.036406
9/29/year 6,4461,30,17.22222222,47.5,47.7330244,0,1716.002061
9/30/year 6,3476,28.33333333,17.77777778,51.5,47.9824721,0,1697.226428
10/1/year 6,3476,28.33333333,19.44444444,53,47.8939584,0,1773.010336
10/2/year 6,4461,28.88888889,18.88888889,54.5,47.8617716,0,1696.393637
10/3/year 6,4461,28.33333333,17.22222222,49.5,47.9261452,0,1784.517982
10/4/year 6,4461,28.88888889,17.77777778,47,48.0066122,0,1766.650847
10/5/year 6,4461,27.77777778,17.77777778,51,48.0468457,0,1730.235203
10/6/year 6,4461,27.77777778,16.66666667,48.5,48.0468457,0,1716.380602
10/7/year 6,3476,27.77777778,15.55555556,46.5,47.9663787,0,1724.708504
10/8/year 6,3476,27.22222222,15.55555556,53,47.9744254,0,1759.685693
10/9/year 6,4461,28.88888889,15.55555556,45.5,47.9824721,0,1690.564106
10/10/year 6,4461,27.77777778,13.33333333,45,47.9341919,0,1729.705245
10/11/year 6,4461,26.66666667,15,45.5,47.9663787,0,1720.544553
10/12/year 6,4461,27.77777778,13.88888889,44.5,47.9180985,0,1724.708504
10/13/year 6,4461,25.55555556,11.66666667,43.5,47.8215381,0,1591.916321
10/14/year 6,3476,26.66666667,12.77777778,43,47.8456782,0,1654.754127
10/15/year 6,3476,26.66666667,13.33333333,41,47.8537249,0,1650.665885
10/16/year 6,4461,25.55555556,10.55555556,45.5,47.9261452,0,1643.927855
10/17/year 6,4461,25.55555556,10.55555556,38.5,47.9824721,0,1635.599953
